ParkName,UnitCode,ParkType,Region,State,Year,Month,RecreationVisits,NonRecreationVisits,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,ParkNameTotal,UnitCodeTotal,ParkTypeTotal,RegionTotal,StateTotal,YearTotal,RecreationVisitsTotal,NonRecreationVisitsTotal,RecreationHoursTotal,NonRecreationHoursTotal,ConcessionerLodgingTotal,ConcessionerCampingTotal,TentCampersTotal,RVCampersTotal,BackcountryTotal,NonRecreationOvernightStaysTotal,MiscellaneousOvernightStaysTotal
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,6,"3,645","15,318","22,417","15,318",0,0,0,0,0,130,"3,645",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,"167,540","204,441","1,030,373","54,871",0,0,0,0,0,653,"23,897"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,7,"13,639","15,232","83,880","15,232",0,0,0,0,0,122,"4,220",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,"167,540","204,441","1,030,373","54,871",0,0,0,0,0,653,"23,897"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,8,"14,901","15,428","91,640","15,428",0,0,0,0,0,93,"2,480",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,"167,540","204,441","1,030,373","54,871",0,0,0,0,0,653,"23,897"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,9,"4,072","15,095","25,044","15,095",0,0,0,0,0,55,"1,719",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,"167,540","204,441","1,030,373","54,871",0,0,0,0,0,653,"23,897"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,10,"8,740","15,022","53,750","15,022",0,0,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,"167,540","204,441","1,030,373","54,871",0,0,0,0,0,653,"23,897"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,11,"13,455","15,253","82,749","15,253",0,0,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,"167,540","204,441","1,030,373","54,871",0,0,0,0,0,653,"23,897"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,12,"18,241","15,322","112,180","15,322",0,0,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2020,"167,540","204,441","1,030,373","54,871",0,0,0,0,0,653,"23,897"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,1,"21,845","15,352","134,349","15,352",0,0,0,0,0,73,"3,110",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,2,"22,568","15,296","138,793","15,296",0,0,0,0,0,53,"2,888",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,3,"26,357","15,534","162,097","15,534",0,0,0,0,0,78,"4,055",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,4,"33,056","15,676","203,293","15,676",0,0,0,0,0,151,"6,525",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,5,"32,255","15,667","198,365","15,667",0,0,0,0,0,122,"5,888",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,6,"36,551","16,509","224,789","16,509",0,0,0,0,0,121,"4,046",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,7,"35,510","15,092","218,385","15,092",0,0,0,0,0,92,"5,473",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,8,"29,045","16,960","178,626","16,960",0,0,0,0,0,110,"3,378",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,9,"17,224","15,845","105,928","15,845",0,0,0,0,0,274,"4,015",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,10,"17,988","16,306","110,627","16,306",0,0,0,0,0,31,"1,146",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,11,"23,280","18,516","143,173","18,516",0,0,0,0,0,43,"1,420",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,12,"28,320","18,608","174,170","18,608",0,0,0,0,0,63,"1,831",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2021,"323,999","195,361","1,992,595","55,793",0,0,0,0,0,"1,211","43,775"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,1,"26,276","15,000","161,600","15,000",0,68,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,2,"22,392","15,000","137,711","15,000",51,240,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,3,"28,469","15,000","175,086","15,000",118,293,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,4,"17,080","15,512","105,042","15,512",29,250,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,5,"10,223","15,487","62,869","15,487",61,158,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,6,"9,503","20,350","58,441","20,350",71,161,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,7,"8,692","17,547","53,453","17,547",62,148,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,8,"9,968","17,810","61,303","17,810",0,0,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,9,"8,607","16,523","52,934","16,523",0,0,0,0,0,0,0,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,10,"11,808","17,389","72,622","17,389",0,0,0,0,0,36,327,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,11,"19,012","17,583","116,923","17,583",0,0,0,0,0,40,362,Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,12,"24,722","18,032","152,043","18,032",755,725,0,0,0,336,"3,022",Virgin Islands NP,VIIS,National Park,Southeast ,VI,2022,"196,752","201,233","1,210,027","52,680","1,147","2,043",0,0,0,412,"3,711"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,1,"2,585",0,"7,253",0,0,0,0,0,17,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,2,"5,316",0,"14,792",0,0,0,0,0,22,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,3,"2,149",0,"5,689",0,0,0,0,0,42,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,4,0,0,0,0,0,0,0,0,0,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,5,"29,681",0,"193,733",0,0,0,0,0,"5,120",0,"3,138",Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,6,"53,895",0,"323,966",0,475,0,0,0,"15,114",0,"7,435",Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,7,"62,161",0,"385,766",0,697,0,0,0,"19,739",0,"10,577",Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,8,"61,797",0,"381,461",0,584,0,0,0,"18,546",0,"10,150",Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,9,"31,408",0,"188,496",0,334,0,0,0,"7,481",0,"4,961",Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,10,"11,601",0,"60,360",0,0,0,0,0,"1,126",0,"2,533",Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,11,"2,479",0,"15,413",0,0,0,0,0,54,0,402,Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,12,19,0,57,0,0,0,0,0,16,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2020,"263,091",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,1,"4,679",0,"17,877",0,0,0,0,0,13,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,2,"7,887",0,"28,062",0,0,0,0,0,1,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,3,"1,558",0,"5,550",0,0,0,0,0,26,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,4,104,0,85,0,0,0,0,0,37,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,5,"29,785",0,"187,319",0,422,0,0,0,"7,239",0,"2,689",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,6,"49,166",0,"230,971",0,892,0,0,0,"17,615",0,"4,314",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,7,"53,255",0,"221,233",0,"1,082",0,0,0,"21,433",0,"5,264",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,8,"55,580",0,"262,634",0,932,0,0,0,"19,087",0,"6,272",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,9,"27,166",0,"126,020",0,386,0,0,0,"7,366",0,"3,000",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,10,"11,031",0,"51,552",0,0,0,0,0,"1,163",0,"2,261",Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,11,"2,474",0,"15,413",0,0,0,0,0,18,0,402,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,12,357,0,"1,055",0,0,0,0,0,2,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2021,"243,042",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,1,"4,464",0,"17,264",0,0,0,0,0,9,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,2,"5,264",0,"18,902",0,0,0,0,0,16,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,3,"3,268",0,"10,702",0,0,0,0,0,26,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,4,172,0,172,0,0,0,0,0,0,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,5,"28,130",0,"183,194",0,302,0,0,0,"3,167",0,"2,633",Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,6,"44,629",0,"228,560",0,198,0,0,0,"5,889",0,"4,651",Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,7,"48,662",0,"214,689",0,807,0,0,0,"13,701",0,"5,225",Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,8,"48,500",0,"212,258",0,861,0,0,0,"14,291",0,"4,757",Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,9,"24,541",0,"95,589",0,716,0,0,0,"5,842",0,"1,864",Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,10,"10,801",0,"50,654",0,7,0,0,0,613,0,"2,229",Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,11,"2,473",0,"15,413",0,0,0,0,0,12,0,402,Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,12,530,0,"1,590",0,0,0,0,0,0,0,0,Voyageurs NP,VOYA,National Park,Midwest ,MN,2022,"221,434",0,"1,048,987",0,"2,891",0,0,0,"43,566",0,"21,761"
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,1,"40,264",0,"85,387",0,0,0,0,0,271,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,2,"41,823",0,"88,079",0,0,0,0,0,260,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,3,"48,402",0,"90,008",0,0,0,0,0,277,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,4,0,0,0,0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,5,0,0,0,0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,6,"1,449",0,"2,566",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,7,"43,251",0,"85,705",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,8,"45,384",0,"89,593",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,9,"48,269",0,"100,685",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,10,"57,660",0,"121,620",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,11,"42,232",0,"90,780",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2020,12,"46,649",0,"97,982",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2020,"415,383",0,"852,405",0,0,0,0,0,808,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,1,"45,053",0,"95,348",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,2,"35,766",0,"76,782",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,3,"98,118",0,"179,281",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,4,"78,723",0,"147,439",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,5,"85,197",0,"160,543",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,6,"72,891",0,"137,740",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,7,"86,436",0,"160,125",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,8,"51,453",0,"99,998",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,9,"47,151",0,"101,436",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,10,"63,669",0,"135,155",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,11,"56,410",0,"117,112",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2021,12,"61,602",0,"126,855",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2021,"782,469",0,"1,537,814",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2022,1,"45,083",0,"92,269",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2022,"705,127",0,"1,399,252",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2022,2,"44,186",0,"97,940",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2022,"705,127",0,"1,399,252",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2022,3,"99,649",0,"183,002",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2022,"705,127",0,"1,399,252",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2022,4,"75,417",0,"142,993",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2022,"705,127",0,"1,399,252",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2022,5,"64,329",0,"131,897",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2022,"705,127",0,"1,399,252",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2022,6,"56,802",0,"108,651",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2022,"705,127",0,"1,399,252",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2022,7,"62,853",0,"122,284",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2022,"705,127",0,"1,399,252",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2022,8,"46,338",0,"88,770",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2022,"705,127",0,"1,399,252",0,0,0,0,0,0,0,0
White Sands NP,WHSA,National Park,Intermountain ,NM,2022,9,"50,331",0,"105,080",0,0,0,0,0,0,0,0,White Sands NP,WHSA,National Park,Intermountain ,NM,2022,"705,127",0,"1,399,252",0,0,0,0,0,0,0,0
